cluster,devicename,consumerno,2026-09-01,RECIEVED,EXPECTED,PERCENTAGE,INSTALLATION_DATE
cluster_1,ISKUT322710,74901211170,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322711,74901211188,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322712,74901211196,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322713,74901211200,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322714,74901211218,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322715,74901211226,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322716,74901211234,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322717,74901211242,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322718,74901211250,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322719,74901211269,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322720,74901211277,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322721,74901211285,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322722,74901211293,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322723,74901210750,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322724,74901210769,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322725,74901210777,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322726,74901210785,0,0,1,0.0,2026-04-20 00:00:00
cluster_1,ISKUT322727,74901210831,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322728,74901210840,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322729,74901210858,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322730,74901210866,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322731,74901210874,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322732,74901210882,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322733,74901210890,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322734,74901210904,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322735,74901210912,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT320742,20208115668,1,1,1,100.0,2026-03-05 00:00:00
cluster_1,ISKUT320771,26801105353,1,1,1,100.0,2026-03-05 00:00:00
cluster_1,ISKUT321027,76106412995,1,1,1,100.0,2025-08-19 00:00:00
cluster_1,ISKUT321034,76106413053,1,1,1,100.0,2025-08-19 00:00:00
cluster_1,ISKUT321037,76106413088,1,1,1,100.0,2025-08-19 00:00:00
cluster_1,ISKUT321152,77805236208,0,0,1,0.0,2026-03-14 00:00:00
cluster_1,ISKUT321163,77805239916,1,1,1,100.0,2026-03-23 00:00:00
cluster_1,ISKUT321164,77805239894,1,1,1,100.0,2026-03-23 00:00:00
cluster_1,ISKUT321225,76005162802,1,1,1,100.0,2026-02-21 00:00:00
cluster_1,ISKUT321272,76005163272,0,0,1,0.0,2026-02-21 00:00:00
cluster_1,ISKUT321276,76005163310,0,0,1,0.0,2026-02-21 00:00:00
cluster_1,ISKUT321325,76005163809,1,1,1,100.0,2026-02-21 00:00:00
cluster_1,ISKUT321374,76005164309,1,1,1,100.0,2026-02-21 00:00:00
cluster_1,ISKUT321383,77805236127,1,1,1,100.0,2026-02-20 00:00:00
cluster_1,ISKUT321384,77805236135,1,1,1,100.0,2026-02-20 00:00:00
cluster_1,ISKUT321991,28006187541,0,0,1,0.0,2026-03-02 00:00:00
cluster_1,ISKUT322006,74901216902,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322007,74901216910,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322604,74502392383,1,1,1,100.0,2026-05-14 00:00:00
cluster_1,ISKUT322605,74502392391,1,1,1,100.0,2026-05-14 00:00:00
cluster_1,ISKUT322736,74901210920,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322737,74901210939,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322738,74901210947,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322739,74901210955,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322740,74901210963,0,0,1,0.0,2026-03-28 00:00:00
cluster_1,ISKUT322741,74901210971,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322742,74901210980,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322743,74901211927,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322744,74901211331,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322745,74901211340,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322746,74901211471,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322747,74901211480,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322748,74901211498,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322749,74901211501,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322750,74901211510,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322751,74901211528,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322752,74901211536,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322753,74901211544,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322754,74901211552,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322755,74901211560,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322756,74901211579,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322757,74901211587,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322758,74901211595,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322759,74901211609,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322760,74901211994,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322761,74901211617,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322762,74901211625,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322763,74901211633,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322764,74901211641,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322765,74901211650,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322766,74901217224,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322767,74901211668,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322768,74901211676,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322769,74901211684,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322770,74901211307,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322771,74901211315,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322772,74901211323,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322773,74901211358,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322774,74901211366,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322775,74901211374,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322776,74901211382,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322777,74901211390,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322778,74901211404,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322779,74901211412,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322780,74901211420,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322781,74901211439,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322782,74901211447,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322783,74901211455,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322784,74901211463,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322785,74901211757,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322786,74901211765,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322787,74901211773,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322788,74901211781,1,1,1,100.0,2026-03-28 00:00:00
cluster_1,ISKUT322789,74901211790,0,0,1,0.0,2026-03-28 00:00:00
cluster_1,ISKUT322790,74901211803,1,1,1,100.0,2026-04-20 00:00:00
cluster_1,ISKUT322791,74901216759,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322792,74901216767,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322793,74901216775,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322794,74901216694,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322795,74901216708,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322796,74901216716,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322797,74901216635,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322798,74901216643,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322799,74901216651,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322800,74901216589,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322801,74901217119,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322802,74901216597,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322803,74901217100,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322804,74901216570,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322805,74901216538,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322806,74901216481,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322807,74901216490,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322808,74901216503,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322809,74901216422,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322810,74901216430,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322811,74901216449,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322812,74901216368,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322813,74901216376,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322814,74901216384,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322815,74901216309,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322816,74901216317,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322817,74901216325,0,0,1,0.0,2026-04-02 00:00:00
cluster_1,ISKUT322818,74901216244,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322819,74901216252,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322820,74901216260,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322821,74901216180,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322822,74901216198,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322823,74901216201,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322824,74901216120,0,0,1,0.0,2026-04-02 00:00:00
cluster_1,ISKUT322825,74901216139,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322826,74901216147,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322827,74901216066,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322828,74901216074,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322829,74901216082,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322830,74901216007,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322831,74901216015,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322832,74901216023,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322833,74901213652,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322834,74901213644,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322835,74901217020,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322837,76206293858,1,1,1,100.0,2026-07-09 00:00:00
cluster_1,ISKUT322838,76206293874,1,1,1,100.0,2026-07-09 00:00:00
cluster_1,ISKUT322839,76206293882,0,0,1,0.0,2026-07-09 00:00:00
cluster_1,ISKUT322840,76206293904,1,1,1,100.0,2026-07-09 00:00:00
cluster_1,ISKUT322841,74901213687,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322842,74901213725,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322843,74901213717,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322844,74901213768,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322845,74901213750,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322846,74901213784,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322847,74901217046,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322848,74901213822,0,0,1,0.0,2026-05-06 00:00:00
cluster_1,ISKUT322849,74901213814,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322850,74901213865,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322851,74901213857,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322852,74901213903,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322853,74901213890,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322854,74901213946,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322855,74901213938,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322856,74901213989,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322857,74901213970,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322858,74901214020,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322859,74901214012,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322860,74901214063,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322861,74901214055,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322862,74901216805,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322863,74901216791,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322864,74901216848,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322865,74901216830,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322866,74901216813,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322867,74901216821,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322869,74901216783,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322870,74901214039,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322871,74901214047,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322872,74901213997,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322873,74901214004,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322874,74901213954,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322875,74901213962,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322876,74901213911,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322877,74901213920,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322878,74901213873,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322879,74901213881,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322880,74901217038,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322881,74901213776,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322882,74901213733,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322883,74901213741,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322884,74901213695,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322885,74901213709,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322886,74901213660,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322887,74901213679,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322888,74901213628,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322889,74901213636,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322890,74901213830,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322891,74901213849,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322892,74901213792,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322893,74901213806,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322894,74901214357,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322895,74901214349,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322896,74901214314,0,0,1,0.0,2026-04-02 00:00:00
cluster_1,ISKUT322897,74901214306,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322898,74901214276,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322899,74901214268,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322900,74901214233,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322901,74901214225,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322902,74901214195,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322903,74901214187,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322904,74901214152,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322905,74901214144,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322906,74901214110,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322907,74901214101,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322908,74901214624,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322909,74901214616,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322910,74901214594,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322911,74901214586,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322912,74901214551,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322913,74901214543,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322914,74901214519,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322915,74901214500,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322916,74901214470,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322917,74901214462,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322918,74901214438,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322919,74901214420,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322920,74901214390,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322921,74901214381,0,0,1,0.0,2026-04-02 00:00:00
cluster_1,ISKUT322922,74901214578,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322923,74901214560,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322924,74901217054,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322925,74901214608,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322926,74901214373,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322927,74901214365,0,0,1,0.0,2026-04-02 00:00:00
cluster_1,ISKUT322928,74901214411,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322929,74901214403,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322930,74901214454,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322931,74901214446,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322932,74901214497,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322933,74901214489,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322934,74901214535,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322935,74901214527,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322936,74901214098,0,0,1,0.0,2026-04-02 00:00:00
cluster_1,ISKUT322937,74901214080,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322938,74901214136,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322939,74901214128,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322940,74901214179,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322941,74901214160,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322942,74901214217,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322943,74901214209,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322944,74901214250,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322945,74901214241,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322946,74901214292,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322947,74901214284,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322948,74901214330,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322949,74901214322,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322950,74901214870,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322951,74901214888,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322952,74901214837,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322953,74901214845,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322954,74901214799,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322955,74901214802,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322956,74901214756,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322957,74901214764,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322958,74901214713,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322959,74901214721,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322960,74901214675,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322961,74901214683,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322962,74901214632,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322963,74901214640,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322964,74901215159,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322965,74901215167,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322966,74901215116,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322967,74901215124,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322968,74901215078,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322969,74901215086,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322970,74901215035,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322971,74901215043,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322972,74901214993,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322973,74901215000,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322974,74901214950,1,1,1,100.0,2026-04-21 00:00:00
cluster_1,ISKUT322975,74901214969,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322976,74901214918,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322977,74901214926,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322978,74901215175,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322979,74901215183,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322980,74901215132,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322981,74901215140,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322982,74901215094,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322983,74901215108,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322984,74901215051,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322985,74901215060,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322986,74901215019,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322987,74901215027,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322988,74901214977,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322989,74901214985,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322990,74901214934,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322991,74901214942,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322992,74901214730,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322993,74901214748,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322994,74901214772,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322995,74901214780,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322996,74901214810,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322997,74901214829,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322998,74901214853,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT322999,74901214861,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT323000,74901214896,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT323001,74901214900,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT323002,74901214691,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT323003,74901214705,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT323004,74901214659,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT323005,74901214667,0,0,1,0.0,2026-04-21 00:00:00
cluster_1,ISKUT323006,28024220547,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323007,28024220555,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323008,28024220563,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323009,28024220571,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323010,28024220580,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323011,28024220598,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323012,28024220601,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323013,28024220610,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323014,28024220628,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323015,28024220636,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323016,28024220652,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323017,28024220660,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323018,28024220679,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323019,28024220687,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323020,28024220695,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323021,28024220709,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323022,28024220717,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT323023,28024220725,1,1,1,100.0,2026-04-17 00:00:00
